CustomerID,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance,AutoRenewalEnabled,PaymentMethod,PaymentFailures,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore,RowNumber,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15735719.0,710.0,8.0,No,8328.0,False,Bank Transfer,5.0,30.0,47.0,High,3.0,210.0,21.0,47.0,Mobile,40,4.0,Negative,2127.0,Babbage,790.0,France,Female,40.0,9.0,0.0,2.0,1.0,1.0,706071.0,0.0
15795954.0,710.0,8.0,No,8328.0,False,Bank Transfer,1.0,50.0,56.0,High,0.0,440.0,7.0,27.0,Tablet,30,3.0,Neutral,2232.0,Ndukaku,746.0,France,Male,35.0,2.0,17227401.0,1.0,1.0,0.0,2237497.0,0.0
15813439.0,710.0,8.0,No,8328.0,True,Credit Card,5.0,50.0,31.0,Low,1.0,240.0,29.0,51.0,Desktop,100,0.0,Positive,2651.0,Chien,587.0,France,Male,33.0,5.0,10011682.0,1.0,1.0,0.0,3421558.0,0.0
15746341.0,710.0,8.0,No,8328.0,False,Credit Card,5.0,0.0,52.0,Low,1.0,210.0,21.0,47.0,Mobile,80,2.0,Neutral,3871.0,Ejikemeifeuwa,630.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,4249581.0,0.0
15690021.0,710.0,8.0,No,8328.0,True,Credit Card,0.0,30.0,20.0,Low,3.0,430.0,3.0,15.0,Tablet,40,4.0,Neutral,4275.0,Martin,502.0,Germany,Female,42.0,0.0,1320027.0,1.0,0.0,1.0,2820498.0,0.0
15698758.0,710.0,8.0,No,8328.0,False,Bank Transfer,4.0,50.0,11.0,Medium,2.0,400.0,1.0,50.0,Mobile,10,5.0,Neutral,4422.0,Onwuamaegbu,630.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,1.0,16980273.0,0.0
15611961.0,710.0,8.0,No,8328.0,True,Bank Transfer,0.0,30.0,58.0,High,3.0,370.0,29.0,5.0,Mobile,40,0.0,Positive,4590.0,Stewart,615.0,France,Male,35.0,7.0,0.0,2.0,1.0,0.0,15078429.0,0.0
15647111.0,710.0,8.0,No,8328.0,True,Bank Transfer,1.0,20.0,8.0,Medium,2.0,480.0,20.0,24.0,Desktop,90,1.0,Positive,4860.0,White,794.0,Spain,Female,22.0,4.0,11444024.0,1.0,1.0,1.0,10775307.0,0.0
15627741.0,710.0,8.0,No,8328.0,True,Credit Card,3.0,50.0,36.0,High,0.0,500.0,11.0,5.0,Tablet,100,0.0,Negative,5035.0,Heath,631.0,Germany,Female,29.0,2.0,9686352.0,2.0,1.0,1.0,3161335.0,0.0
15796434.0,710.0,8.0,No,8328.0,True,Bank Transfer,2.0,40.0,48.0,Low,0.0,140.0,23.0,44.0,Tablet,40,1.0,Positive,5218.0,Farnsworth,724.0,France,Male,28.0,5.0,9761212.0,1.0,1.0,1.0,9649814.0,0.0
15796958.0,710.0,8.0,No,8328.0,True,Credit Card,1.0,10.0,31.0,Low,0.0,440.0,7.0,27.0,Tablet,50,2.0,Positive,5359.0,Tang,658.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,483784.0,0.0
15586504.0,710.0,8.0,No,8328.0,True,Credit Card,5.0,50.0,11.0,Medium,2.0,20.0,8.0,31.0,Mobile,50,3.0,Positive,5903.0,Trevisani,694.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,4046303.0,0.0
15697045.0,710.0,8.0,No,8328.0,True,Bank Transfer,5.0,10.0,61.0,Medium,3.0,370.0,0.0,25.0,Desktop,80,4.0,Neutral,6020.0,Pisani,726.0,Spain,Female,35.0,9.0,0.0,2.0,0.0,1.0,10055698.0,0.0
15637118.0,710.0,8.0,No,8328.0,True,PayPal,1.0,40.0,67.0,Medium,3.0,120.0,6.0,52.0,Desktop,50,1.0,Positive,6407.0,Burns,684.0,France,Male,33.0,4.0,14070061.0,1.0,1.0,0.0,10355793.0,0.0
15768282.0,710.0,8.0,No,8328.0,True,PayPal,3.0,20.0,28.0,High,2.0,230.0,6.0,18.0,Desktop,80,4.0,Neutral,6840.0,Perez,724.0,Germany,Male,36.0,6.0,9461511.0,2.0,1.0,1.0,1062721.0,0.0
15638610.0,710.0,8.0,No,8328.0,False,PayPal,2.0,30.0,40.0,High,3.0,150.0,5.0,40.0,Mobile,70,0.0,Negative,7009.0,Kennedy,635.0,Germany,Female,37.0,5.0,11732554.0,1.0,1.0,0.0,15579986.0,0.0
15765487.0,710.0,8.0,No,8328.0,True,Bank Transfer,4.0,30.0,7.0,Low,0.0,300.0,26.0,10.0,Desktop,90,1.0,Neutral,7421.0,Kuo,753.0,Germany,Female,38.0,9.0,15176671.0,1.0,1.0,1.0,18082999.0,0.0
15593694.0,710.0,8.0,No,8328.0,False,Credit Card,4.0,30.0,55.0,High,3.0,350.0,19.0,35.0,Desktop,20,0.0,Positive,7487.0,Williams,814.0,France,Male,49.0,8.0,0.0,2.0,0.0,0.0,15782254.0,0.0
15750545.0,710.0,8.0,No,8328.0,False,Credit Card,3.0,50.0,44.0,Medium,1.0,320.0,24.0,53.0,Desktop,80,5.0,Neutral,7568.0,Chidiebere,629.0,France,Male,44.0,5.0,0.0,1.0,0.0,0.0,11757259.0,0.0
15588019.0,710.0,8.0,No,8328.0,False,PayPal,5.0,0.0,69.0,Medium,3.0,140.0,29.0,60.0,Tablet,10,2.0,Neutral,7594.0,Li Fonti,418.0,France,Male,28.0,7.0,9873892.0,1.0,1.0,0.0,12219022.0,0.0
15711977.0,710.0,8.0,No,8328.0,True,Bank Transfer,4.0,30.0,54.0,Low,2.0,300.0,26.0,10.0,Desktop,30,3.0,Neutral,7678.0,Finch,695.0,France,Male,36.0,4.0,1615330.0,1.0,1.0,0.0,10094091.0,0.0
15695301.0,710.0,8.0,No,8328.0,False,Credit Card,1.0,50.0,51.0,High,0.0,380.0,14.0,39.0,Tablet,30,2.0,Negative,8356.0,Matthews,504.0,Spain,Male,44.0,4.0,11352264.0,1.0,1.0,1.0,124052.0,0.0
15677336.0,710.0,8.0,No,8328.0,False,PayPal,4.0,30.0,7.0,Low,0.0,500.0,12.0,57.0,Tablet,50,1.0,Neutral,8364.0,Aitken,557.0,Germany,Male,57.0,1.0,12004313.0,1.0,1.0,0.0,13237075.0,0.0
15754443.0,710.0,8.0,No,8328.0,False,Credit Card,3.0,40.0,37.0,Medium,0.0,210.0,21.0,47.0,Mobile,00,0.0,Positive,8708.0,Fadden,443.0,France,Female,35.0,9.0,1083080.0,1.0,1.0,0.0,12903119.0,0.0
15673995.0,710.0,8.0,No,8328.0,False,Bank Transfer,3.0,10.0,63.0,High,2.0,280.0,21.0,51.0,Desktop,60,4.0,Negative,8712.0,Tu,516.0,Spain,Female,37.0,9.0,1025411.0,1.0,1.0,0.0,18149042.0,0.0
15632816.0,710.0,8.0,No,8328.0,True,Credit Card,3.0,10.0,62.0,High,0.0,480.0,20.0,24.0,Desktop,20,1.0,Negative,9065.0,Williams,521.0,Germany,Female,49.0,2.0,12794857.0,1.0,1.0,1.0,18276514.0,0.0
15624715.0,710.0,8.0,No,8328.0,True,Bank Transfer,2.0,30.0,16.0,High,2.0,200.0,4.0,43.0,Mobile,80,2.0,Negative,9328.0,Ma,593.0,Spain,Female,40.0,2.0,0.0,1.0,1.0,1.0,519495.0,0.0
15610090.0,710.0,8.0,No,8328.0,False,PayPal,2.0,30.0,47.0,High,3.0,340.0,16.0,58.0,Mobile,100,4.0,Positive,9353.0,Han,667.0,France,Male,40.0,8.0,7294529.0,2.0,1.0,0.0,989315.0,0.0
15775826.0,710.0,8.0,No,8328.0,True,Credit Card,5.0,10.0,39.0,High,1.0,240.0,28.0,54.0,Mobile,10,5.0,Negative,9373.0,Iadanza,677.0,France,Male,30.0,1.0,7813315.0,1.0,0.0,1.0,17422588.0,0.0
15580805.0,710.0,8.0,No,8328.0,False,PayPal,5.0,50.0,31.0,Low,1.0,390.0,1.0,37.0,Desktop,90,3.0,Unknown,9635.0,Marino,655.0,France,Male,27.0,10.0,0.0,2.0,1.0,0.0,5162094.0,0.0
15699029.0,740.0,6.0,No,303.0,False,PayPal,0.0,20.0,72.0,Low,1.0,300.0,26.0,10.0,Desktop,50,3.0,Positive,226.0,Bagley,670.0,France,Male,37.0,4.0,17055791.0,2.0,1.0,0.0,19825288.0,0.0
15718673.0,740.0,6.0,Maybe,303.0,True,PayPal,2.0,40.0,22.0,High,3.0,30.0,20.0,5.0,Mobile,90,3.0,Positive,633.0,Mirams,839.0,Spain,Female,33.0,10.0,7559243.0,1.0,1.0,0.0,6267442.0,0.0
15599433.0,740.0,6.0,No,303.0,False,PayPal,1.0,10.0,63.0,High,2.0,100.0,23.0,54.0,Desktop,70,2.0,Neutral,843.0,Fanucci,660.0,Germany,Male,35.0,8.0,5864143.0,1.0,0.0,1.0,19867408.0,0.0
15632210.0,740.0,6.0,No,303.0,False,Bank Transfer,5.0,40.0,72.0,High,2.0,30.0,27.0,41.0,Mobile,100,0.0,Negative,900.0,Hill,657.0,Germany,Male,25.0,2.0,17177055.0,1.0,1.0,0.0,227455.0,0.0
15812197.0,740.0,6.0,No,303.0,True,Bank Transfer,5.0,40.0,43.0,Medium,2.0,340.0,16.0,58.0,Mobile,100,5.0,Neutral,1060.0,Kline,850.0,France,Male,38.0,7.0,8029398.0,1.0,0.0,0.0,12655574.0,0.0
15804610.0,740.0,6.0,No,303.0,True,Credit Card,1.0,30.0,20.0,Low,3.0,340.0,8.0,46.0,Tablet,70,2.0,Neutral,1689.0,Valdez,601.0,France,Female,41.0,1.0,0.0,2.0,0.0,1.0,16060706.0,0.0
15657107.0,740.0,6.0,No,303.0,True,PayPal,1.0,40.0,46.0,High,0.0,260.0,20.0,37.0,Desktop,90,2.0,Neutral,1989.0,Angelo,563.0,Spain,Female,46.0,8.0,10617168.0,1.0,1.0,0.0,1631455.0,0.0
15723008.0,740.0,6.0,No,303.0,True,PayPal,5.0,30.0,1.0,Medium,3.0,480.0,22.0,35.0,Desktop,10,2.0,Positive,2050.0,Lo Duca,720.0,France,Female,45.0,1.0,1028824.0,2.0,1.0,1.0,3563315.0,0.0
15604782.0,740.0,6.0,No,303.0,False,Credit Card,5.0,50.0,15.0,Medium,1.0,170.0,26.0,59.0,Tablet,100,0.0,Negative,2253.0,Tan,733.0,Germany,Female,33.0,7.0,18725794.0,1.0,0.0,1.0,19043081.0,0.0
15594685.0,740.0,6.0,No,303.0,False,Credit Card,5.0,20.0,23.0,High,2.0,210.0,10.0,45.0,Desktop,60,4.0,Positive,2264.0,Hall,757.0,France,Female,49.0,2.0,0.0,2.0,0.0,0.0,16448292.0,0.0
15763171.0,740.0,6.0,No,303.0,True,Credit Card,5.0,30.0,65.0,High,2.0,480.0,20.0,24.0,Desktop,100,0.0,Negative,2300.0,Hu,650.0,Germany,Female,25.0,2.0,11433095.0,1.0,1.0,1.0,2532507.0,0.0
15725818.0,740.0,6.0,No,303.0,True,Bank Transfer,2.0,30.0,65.0,High,2.0,330.0,11.0,19.0,Mobile,40,4.0,Negative,2465.0,Chibuzo,583.0,Germany,Male,40.0,4.0,1070413.0,1.0,1.0,1.0,563563.0,0.0
15719606.0,740.0,6.0,No,303.0,True,Bank Transfer,1.0,0.0,52.0,Low,1.0,60.0,14.0,32.0,Tablet,00,1.0,Positive,2894.0,Rivers,657.0,France,Male,50.0,9.0,0.0,2.0,0.0,0.0,3717146.0,0.0
15610900.0,740.0,6.0,No,303.0,False,PayPal,0.0,30.0,40.0,Low,0.0,350.0,16.0,51.0,Tablet,60,2.0,Negative,3647.0,Thompson,770.0,France,Female,37.0,9.0,11073889.0,1.0,1.0,0.0,2266677.0,0.0
15578211.0,740.0,6.0,No,303.0,False,PayPal,1.0,10.0,62.0,High,0.0,290.0,14.0,12.0,Desktop,70,1.0,Positive,3754.0,Connolly,777.0,France,Male,23.0,6.0,0.0,2.0,1.0,1.0,16322548.0,0.0
15679284.0,740.0,6.0,No,303.0,False,PayPal,2.0,30.0,16.0,Medium,1.0,240.0,22.0,38.0,Desktop,40,4.0,Neutral,3758.0,Aksenov,593.0,Spain,Female,45.0,6.0,7925975.0,1.0,1.0,0.0,5534728.0,0.0
15761600.0,740.0,6.0,No,303.0,True,Bank Transfer,5.0,40.0,15.0,Low,3.0,370.0,18.0,46.0,Tablet,90,1.0,Positive,4076.0,White,713.0,France,Male,43.0,5.0,8639414.0,1.0,1.0,1.0,13000113.0,0.0
15787830.0,740.0,6.0,No,303.0,True,PayPal,2.0,50.0,35.0,Medium,1.0,200.0,25.0,53.0,Mobile,100,3.0,Negative,4253.0,Bailey,452.0,Germany,Male,33.0,7.0,15366327.0,1.0,1.0,0.0,11186823.0,0.0
15593795.0,740.0,6.0,No,303.0,False,PayPal,5.0,50.0,51.0,High,0.0,370.0,6.0,43.0,Desktop,00,4.0,Neutral,4471.0,Linton,516.0,Germany,Female,53.0,1.0,1566742.0,1.0,1.0,0.0,11850234.0,0.0
15614103.0,740.0,6.0,No,303.0,False,PayPal,5.0,0.0,33.0,High,0.0,420.0,28.0,8.0,Tablet,00,3.0,Negative,4609.0,Colombo,850.0,Germany,Male,42.0,8.0,11983969.0,1.0,0.0,1.0,5101602.0,0.0
15703117.0,740.0,6.0,No,303.0,False,PayPal,3.0,10.0,64.0,High,1.0,330.0,4.0,41.0,Mobile,80,0.0,Positive,4616.0,Findlay,565.0,France,Female,44.0,1.0,0.0,2.0,0.0,1.0,8960281.0,0.0
15738220.0,740.0,6.0,No,303.0,False,Bank Transfer,3.0,10.0,19.0,High,1.0,140.0,24.0,49.0,Desktop,00,4.0,Neutral,4716.0,Bennet,800.0,Spain,Male,38.0,1.0,0.0,2.0,1.0,0.0,5155343.0,0.0
15582335.0,740.0,6.0,No,303.0,True,Credit Card,3.0,0.0,12.0,Medium,0.0,300.0,11.0,42.0,Desktop,70,5.0,Neutral,4839.0,Brown,556.0,France,Female,40.0,9.0,12986037.0,1.0,0.0,0.0,1799294.0,0.0
15708046.0,740.0,6.0,No,303.0,True,PayPal,3.0,50.0,36.0,High,0.0,170.0,24.0,47.0,Desktop,20,0.0,Positive,5319.0,Knowles,744.0,Spain,Male,31.0,0.0,11755123.0,1.0,1.0,0.0,1589589.0,0.0
15726313.0,740.0,6.0,No,303.0,False,PayPal,0.0,40.0,22.0,High,3.0,190.0,13.0,26.0,Mobile,00,3.0,Negative,5579.0,Napolitani,687.0,Spain,Female,50.0,5.0,0.0,2.0,1.0,0.0,1102304.0,0.0
15736769.0,740.0,6.0,No,303.0,True,Credit Card,5.0,30.0,37.0,Low,1.0,110.0,0.0,57.0,Tablet,90,1.0,Positive,5657.0,Lucchesi,663.0,France,Female,27.0,9.0,0.0,2.0,1.0,0.0,15085029.0,0.0
15683118.0,740.0,6.0,No,303.0,True,Bank Transfer,5.0,30.0,20.0,Low,0.0,110.0,1.0,16.0,Tablet,00,2.0,Neutral,5947.0,Rechner,590.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,13888915.0,0.0
15766458.0,740.0,6.0,No,303.0,True,Bank Transfer,2.0,10.0,32.0,Medium,1.0,320.0,11.0,32.0,Mobile,90,1.0,Neutral,6205.0,Tang,498.0,France,Male,33.0,1.0,19811386.0,1.0,1.0,0.0,6966435.0,0.0
15726634.0,740.0,6.0,No,303.0,False,PayPal,5.0,10.0,39.0,High,1.0,390.0,22.0,17.0,Mobile,40,4.0,Negative,6217.0,Wei,479.0,France,Male,47.0,1.0,0.0,1.0,1.0,0.0,9527083.0,0.0
15783526.0,740.0,6.0,No,303.0,False,Bank Transfer,5.0,30.0,27.0,Medium,2.0,250.0,24.0,45.0,Mobile,90,3.0,Neutral,6459.0,Le Hunte,589.0,France,Male,36.0,1.0,10089554.0,1.0,1.0,1.0,6807514.0,0.0
15605424.0,740.0,6.0,No,303.0,False,Credit Card,2.0,30.0,53.0,Low,3.0,100.0,26.0,58.0,Mobile,70,3.0,Negative,6753.0,Oluchukwu,624.0,Spain,Male,38.0,7.0,12390655.0,1.0,1.0,0.0,13509678.0,0.0
15720529.0,740.0,6.0,No,303.0,False,Credit Card,5.0,30.0,6.0,Medium,0.0,470.0,10.0,42.0,Tablet,100,0.0,Negative,7051.0,Schiavone,591.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,10868465.0,0.0
15794204.0,740.0,6.0,No,303.0,False,PayPal,1.0,20.0,72.0,Low,1.0,300.0,26.0,10.0,Desktop,30,3.0,Neutral,7306.0,Manna,687.0,France,Male,28.0,7.0,10811666.0,1.0,1.0,1.0,2741119.0,0.0
15809800.0,740.0,6.0,No,303.0,False,Bank Transfer,1.0,0.0,50.0,High,0.0,250.0,3.0,42.0,Tablet,100,0.0,Negative,7353.0,Korovina,726.0,France,Female,38.0,4.0,0.0,2.0,0.0,0.0,678748.0,0.0
15647898.0,740.0,6.0,No,303.0,False,PayPal,2.0,20.0,47.0,Low,1.0,280.0,10.0,8.0,Mobile,60,2.0,Neutral,7436.0,Russell,610.0,Spain,Female,50.0,5.0,13055451.0,3.0,1.0,0.0,18475817.0,0.0
15593622.0,740.0,6.0,No,303.0,True,Credit Card,4.0,0.0,18.0,Medium,1.0,440.0,15.0,17.0,Tablet,20,5.0,Neutral,7731.0,Service,635.0,France,Male,43.0,10.0,12219821.0,2.0,0.0,1.0,17914454.0,0.0
15595874.0,740.0,6.0,No,303.0,False,Credit Card,1.0,20.0,38.0,Low,3.0,430.0,18.0,28.0,Mobile,60,4.0,Negative,8032.0,Gorbunova,666.0,Spain,Female,36.0,6.0,0.0,2.0,1.0,0.0,17669287.0,0.0
15692106.0,740.0,6.0,No,303.0,False,Credit Card,2.0,40.0,52.0,Medium,0.0,280.0,21.0,51.0,Desktop,20,1.0,Negative,8154.0,Rose,606.0,Spain,Female,25.0,3.0,14738672.0,3.0,1.0,0.0,4548204.0,0.0
15732621.0,740.0,6.0,No,303.0,True,Credit Card,5.0,0.0,43.0,Low,0.0,330.0,7.0,25.0,Mobile,50,3.0,Positive,8759.0,Martin,663.0,France,Male,34.0,10.0,0.0,1.0,1.0,1.0,11408373.0,0.0
15725509.0,740.0,6.0,No,303.0,False,Credit Card,2.0,30.0,49.0,High,3.0,480.0,1.0,22.0,Tablet,100,4.0,Positive,9067.0,Otutodilinna,662.0,Germany,Male,30.0,5.0,11528668.0,2.0,1.0,1.0,14958792.0,0.0
15607330.0,740.0,6.0,No,303.0,True,PayPal,2.0,0.0,12.0,Medium,3.0,210.0,4.0,49.0,Desktop,100,3.0,Negative,9251.0,Vasilyev,713.0,Spain,Male,42.0,0.0,10912171.0,1.0,0.0,1.0,16787349.0,0.0
15571917.0,740.0,6.0,No,303.0,False,PayPal,5.0,30.0,40.0,High,3.0,240.0,3.0,30.0,Mobile,80,1.0,Neutral,9294.0,Eluemuno,771.0,Germany,Female,38.0,5.0,13765771.0,2.0,1.0,0.0,7298561.0,0.0
15781987.0,740.0,6.0,No,303.0,True,PayPal,0.0,30.0,58.0,Low,1.0,220.0,4.0,45.0,Desktop,50,3.0,Negative,9372.0,Akhtar,641.0,France,Male,31.0,9.0,11249499.0,1.0,1.0,1.0,322316.0,0.0
15574142.0,740.0,6.0,No,303.0,False,Credit Card,5.0,50.0,7.0,Low,1.0,370.0,18.0,46.0,Tablet,30,3.0,Positive,9433.0,Chuang,458.0,Germany,Female,28.0,2.0,17193226.0,2.0,1.0,1.0,957824.0,0.0
15607301.0,740.0,6.0,No,303.0,False,Bank Transfer,4.0,50.0,59.0,Low,1.0,390.0,1.0,35.0,Mobile,70,4.0,Positive,9682.0,Romano,651.0,Spain,Female,37.0,8.0,12996867.0,1.0,1.0,1.0,1183053.0,0.0
15635775.0,740.0,6.0,No,303.0,True,Bank Transfer,0.0,20.0,58.0,High,3.0,100.0,23.0,54.0,Desktop,80,0.0,Positive,9685.0,Watt,781.0,France,Male,33.0,3.0,8927648.0,1.0,1.0,0.0,69590.0,0.0
15812007.0,740.0,3.0,No,6234.0,True,Bank Transfer,4.0,50.0,51.0,High,0.0,260.0,0.0,60.0,Mobile,50,1.0,Positive,354.0,Power,670.0,Spain,Male,25.0,6.0,0.0,2.0,1.0,1.0,7835894.0,0.0
15568240.0,740.0,3.0,No,6234.0,False,PayPal,3.0,40.0,35.0,Medium,2.0,100.0,28.0,38.0,Mobile,90,1.0,Positive,383.0,Ting,492.0,Germany,Female,30.0,10.0,7716887.0,2.0,0.0,1.0,14670022.0,0.0
15800434.0,740.0,3.0,No,6234.0,True,Credit Card,4.0,50.0,59.0,Low,1.0,250.0,24.0,45.0,Mobile,10,2.0,Positive,1306.0,Burgess,811.0,Germany,Male,52.0,10.0,769154.0,1.0,0.0,0.0,14635981.0,0.0
15645572.0,740.0,3.0,No,6234.0,True,PayPal,0.0,40.0,45.0,High,0.0,380.0,16.0,30.0,Desktop,70,2.0,Negative,1330.0,Calabresi,743.0,France,Female,40.0,6.0,0.0,1.0,1.0,0.0,282808.0,0.0
15773017.0,740.0,3.0,No,6234.0,False,Bank Transfer,4.0,20.0,72.0,Low,1.0,480.0,20.0,24.0,Desktop,60,1.0,Neutral,1790.0,Todd,763.0,Spain,Female,37.0,6.0,0.0,2.0,1.0,1.0,14970525.0,0.0
15799031.0,740.0,3.0,No,6234.0,False,PayPal,3.0,50.0,59.0,Low,1.0,410.0,7.0,48.0,Desktop,90,1.0,Positive,1936.0,Ayers,523.0,France,Male,39.0,3.0,0.0,2.0,1.0,0.0,672653.0,0.0
15687310.0,740.0,3.0,No,6234.0,False,Bank Transfer,3.0,40.0,53.0,Low,3.0,320.0,24.0,53.0,Desktop,00,0.0,Positive,1945.0,Humphries,783.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,14375277.0,0.0
15671609.0,740.0,3.0,No,6234.0,True,Bank Transfer,3.0,10.0,69.0,Low,1.0,90.0,3.0,27.0,Desktop,20,3.0,Positive,2117.0,Ibeabuchi,701.0,France,Male,44.0,7.0,0.0,2.0,1.0,0.0,2342578.0,0.0
15682268.0,740.0,3.0,No,6234.0,True,Credit Card,4.0,40.0,19.0,High,3.0,230.0,3.0,33.0,Mobile,60,0.0,Positive,2988.0,Steere,676.0,Germany,Female,26.0,1.0,10834866.0,1.0,0.0,0.0,6023174.0,0.0
15674206.0,740.0,3.0,No,6234.0,True,Credit Card,5.0,10.0,8.0,Low,2.0,50.0,17.0,47.0,Desktop,10,2.0,Neutral,3087.0,Walker,716.0,France,Female,22.0,8.0,0.0,2.0,1.0,1.0,9260698.0,0.0
15750638.0,740.0,3.0,No,6234.0,False,PayPal,1.0,30.0,1.0,Medium,3.0,160.0,24.0,21.0,Tablet,40,4.0,Negative,3359.0,Obiajulu,705.0,Germany,Female,33.0,5.0,1167657.0,1.0,0.0,0.0,19065917.0,0.0
15765461.0,740.0,3.0,No,6234.0,False,Credit Card,2.0,0.0,38.0,Low,0.0,330.0,7.0,21.0,Desktop,90,4.0,Neutral,3494.0,Giles,632.0,Spain,Male,47.0,3.0,0.0,2.0,1.0,0.0,17882232.0,0.0
15653251.0,740.0,3.0,No,6234.0,True,Bank Transfer,0.0,30.0,59.0,Medium,0.0,200.0,25.0,53.0,Mobile,20,1.0,Neutral,3532.0,Hickey,408.0,France,Female,37.0,8.0,8787339.0,1.0,0.0,0.0,18848452.0,0.0
15613216.0,740.0,3.0,No,6234.0,True,Bank Transfer,0.0,20.0,18.0,Low,0.0,330.0,15.0,13.0,Mobile,10,0.0,Neutral,3713.0,Cameron,639.0,Spain,Female,39.0,1.0,14178915.0,1.0,1.0,0.0,9245596.0,0.0
15803842.0,740.0,3.0,No,6234.0,False,Credit Card,5.0,30.0,54.0,Low,2.0,110.0,16.0,35.0,Desktop,60,2.0,Neutral,3786.0,Dunn,752.0,Germany,Female,45.0,3.0,1054265.0,2.0,0.0,1.0,8977345.0,0.0
15698716.0,740.0,3.0,No,6234.0,True,Credit Card,1.0,10.0,36.0,Medium,3.0,220.0,10.0,33.0,Mobile,100,3.0,Negative,3911.0,Baker,620.0,France,Female,37.0,3.0,8792624.0,2.0,1.0,0.0,3335026.0,0.0
15575498.0,740.0,3.0,No,6234.0,False,Credit Card,5.0,10.0,63.0,High,2.0,370.0,3.0,57.0,Mobile,20,1.0,Negative,4795.0,Gould,705.0,France,Female,39.0,5.0,14937966.0,2.0,1.0,0.0,9607555.0,0.0
15709474.0,740.0,3.0,No,6234.0,True,PayPal,0.0,40.0,28.0,High,0.0,50.0,9.0,36.0,Desktop,100,5.0,Neutral,5215.0,Macnamara,740.0,Germany,Female,57.0,3.0,11338636.0,2.0,1.0,1.0,6512163.0,0.0
15731281.0,740.0,3.0,No,6234.0,False,Credit Card,0.0,40.0,14.0,High,3.0,10.0,23.0,54.0,Tablet,10,5.0,Neutral,5261.0,Ozuluonye,704.0,Germany,Female,35.0,3.0,15420607.0,2.0,1.0,1.0,4026149.0,0.0
15625586.0,740.0,3.0,No,6234.0,False,Credit Card,0.0,10.0,61.0,Medium,3.0,140.0,24.0,49.0,Desktop,40,4.0,Neutral,5524.0,Monaldo,717.0,France,Male,35.0,4.0,0.0,1.0,1.0,1.0,16757306.0,0.0
15708867.0,740.0,3.0,No,6234.0,False,Credit Card,4.0,0.0,40.0,Medium,1.0,340.0,15.0,52.0,Desktop,70,2.0,Neutral,5572.0,Niu,684.0,Spain,Female,38.0,3.0,1341685.0,3.0,1.0,0.0,39665.0,0.0
15615245.0,740.0,3.0,No,6234.0,False,PayPal,0.0,0.0,69.0,Medium,3.0,340.0,8.0,46.0,Tablet,60,3.0,Neutral,5648.0,Shao,660.0,France,Male,19.0,5.0,12764964.0,1.0,1.0,1.0,4036865.0,0.0
15645200.0,740.0,3.0,No,6234.0,False,PayPal,4.0,20.0,1.0,Low,2.0,10.0,21.0,31.0,Tablet,100,4.0,Neutral,6198.0,Chiang,581.0,Germany,Female,54.0,2.0,15250899.0,1.0,1.0,0.0,18759798.0,0.0
15591169.0,740.0,3.0,No,6234.0,True,Credit Card,4.0,20.0,58.0,High,3.0,420.0,21.0,32.0,Desktop,100,3.0,Negative,6304.0,Hawes,788.0,Germany,Female,49.0,4.0,13745599.0,1.0,1.0,0.0,18417829.0,0.0
15700801.0,740.0,3.0,No,6234.0,False,Bank Transfer,4.0,40.0,22.0,High,3.0,190.0,14.0,34.0,Tablet,100,0.0,Positive,6509.0,Eipper,850.0,Germany,Male,42.0,6.0,8444568.0,3.0,0.0,1.0,6002134.0,0.0
15785831.0,740.0,3.0,No,6234.0,False,Bank Transfer,4.0,0.0,18.0,Medium,1.0,340.0,15.0,52.0,Desktop,60,1.0,Negative,6543.0,Sinclair,591.0,France,Male,35.0,7.0,18302725.0,1.0,1.0,1.0,5602879.0,0.0
15596808.0,740.0,3.0,No,6234.0,True,Credit Card,1.0,50.0,31.0,Low,2.0,240.0,28.0,54.0,Mobile,50,2.0,Positive,6959.0,Maclean,679.0,Spain,Male,33.0,4.0,9611022.0,1.0,1.0,0.0,117323.0,0.0
15697310.0,740.0,3.0,No,6234.0,True,Bank Transfer,0.0,40.0,35.0,Medium,2.0,270.0,13.0,37.0,Mobile,70,2.0,Neutral,7178.0,OCallaghan,559.0,Germany,Female,28.0,3.0,15226481.0,1.0,0.0,0.0,6424231.0,0.0
15757434.0,740.0,3.0,No,6234.0,False,Bank Transfer,0.0,10.0,6.0,Low,3.0,70.0,25.0,20.0,Desktop,30,3.0,Negative,7394.0,Yang,599.0,France,Male,28.0,7.0,11970622.0,1.0,0.0,0.0,3119042.0,0.0
